pdb_code,filename,ref2015
1AGE.pdb,pMHC_0015.pdb,-460.506070775951
1AGE.pdb,pMHC_0016.pdb,-446.594230049597
1AGE.pdb,pMHC_0017.pdb,-447.936377626499
1AGE.pdb,pMHC_0018.pdb,-460.047014252825
1AGE.pdb,pMHC_0019.pdb,-424.947698937504
1AGE.pdb,pMHC_0020.pdb,-424.000648995739
1AGE.pdb,pMHC_0021.pdb,-425.395934901629
1AGE.pdb,pMHC_0022.pdb,-413.341338953407
1AGE.pdb,pMHC_0024.pdb,-417.706905674439
1AGE.pdb,pMHC_0025.pdb,-356.474805594746
1AGE.pdb,pMHC_0026.pdb,-409.298429298213
1AGE.pdb,pMHC_0027.pdb,-426.228513344776
1AGE.pdb,pMHC_0028.pdb,-408.537129722582
1AGE.pdb,pMHC_0029.pdb,-415.53098962129
1AGE.pdb,pMHC_0030.pdb,-425.801140173696
1AGE.pdb,pMHC_0033.pdb,-408.888416535754
1AGE.pdb,pMHC_0035.pdb,-408.268425037863
1AGE.pdb,pMHC_0036.pdb,-426.983591705037
1AGE.pdb,pMHC_0037.pdb,-391.721081361223
1AGE.pdb,pMHC_0038.pdb,-413.270982494776
1AGE.pdb,pMHC_0039.pdb,-414.812127382643
1AGE.pdb,pMHC_0040.pdb,-380.565802296699
1AGE.pdb,pMHC_0041.pdb,-409.005218059176
1AGE.pdb,pMHC_0042.pdb,-387.65755752203
1AGE.pdb,pMHC_0043.pdb,-406.271312433842
1AGE.pdb,pMHC_0045.pdb,-420.362859128156
1AGE.pdb,pMHC_0047.pdb,-412.397778692295
1AGE.pdb,pMHC_0049.pdb,-424.910552334964
1AGE.pdb,pMHC_0050.pdb,-415.752431479263
1AGE.pdb,pMHC_0051.pdb,-404.643174426396
1AGE.pdb,pMHC_0052.pdb,-414.659476392361
1AGE.pdb,pMHC_0053.pdb,-399.725040920121
1AGE.pdb,pMHC_0054.pdb,-402.341166009951
1AGE.pdb,pMHC_0055.pdb,-404.527717252978
1AGE.pdb,pMHC_0058.pdb,-370.420241107346
1AGE.pdb,pMHC_0059.pdb,-427.260323442936
1AGE.pdb,pMHC_0063.pdb,-403.186883479688
1AGE.pdb,pMHC_0064.pdb,-403.019637247845
1AGE.pdb,pMHC_0065.pdb,-397.487309962317
1AGE.pdb,pMHC_0067.pdb,-404.499273138561
1AGE.pdb,pMHC_0068.pdb,-422.247848250002
1AGE.pdb,pMHC_0070.pdb,-407.534501704247
1AGE.pdb,pMHC_0071.pdb,-418.054443006524
1AGE.pdb,pMHC_0073.pdb,-400.942687389591
1AGE.pdb,pMHC_0074.pdb,-377.551899938164
1AGE.pdb,pMHC_0078.pdb,-408.040464891064
1AGE.pdb,pMHC_0079.pdb,-368.954015320919
1AGE.pdb,pMHC_0081.pdb,-400.58103646872
1AGE.pdb,pMHC_0082.pdb,-388.28602948917
1AGE.pdb,pMHC_0083.pdb,-408.394058862834
1AGE.pdb,pMHC_0084.pdb,-399.314180781123
1AGE.pdb,pMHC_0086.pdb,-418.038369623639
1AGE.pdb,pMHC_0087.pdb,-410.38175581092
1AGE.pdb,pMHC_0089.pdb,-398.942358888904
1AGE.pdb,pMHC_0090.pdb,-409.726525348014
1AGE.pdb,pMHC_0092.pdb,-413.369792883553
1AGE.pdb,pMHC_0094.pdb,-402.623965360671
1AGE.pdb,pMHC_0096.pdb,-411.554747428068
1AGE.pdb,pMHC_0097.pdb,-417.253730818995
1AGF.pdb,pMHC_0000.pdb,-405.818323883635
1AGF.pdb,pMHC_0001.pdb,-383.36619349208
1AGF.pdb,pMHC_0002.pdb,-410.516658119178
1AGF.pdb,pMHC_0003.pdb,-405.647923912123
1AGF.pdb,pMHC_0004.pdb,-457.340728859863
1AGF.pdb,pMHC_0005.pdb,-407.634226241651
1AGF.pdb,pMHC_0006.pdb,-410.026762576437
1AGF.pdb,pMHC_0007.pdb,-349.550996640591
1AGF.pdb,pMHC_0008.pdb,-388.664854674825
1AGF.pdb,pMHC_0009.pdb,-403.601323310629
1AGF.pdb,pMHC_0010.pdb,-387.131618266575
1AGF.pdb,pMHC_0011.pdb,-403.521482074329
1AGF.pdb,pMHC_0012.pdb,-408.952998915288
1AGF.pdb,pMHC_0013.pdb,-405.213493733308
1AGF.pdb,pMHC_0014.pdb,-444.500788186564
1AGF.pdb,pMHC_0015.pdb,-410.043004241041
1AGF.pdb,pMHC_0016.pdb,-396.737866988724
1AGF.pdb,pMHC_0017.pdb,-401.872428097712
1AGF.pdb,pMHC_0018.pdb,-452.440730888378
1AGF.pdb,pMHC_0019.pdb,-448.863721080029
1AGF.pdb,pMHC_0020.pdb,-374.326117336437
1AGF.pdb,pMHC_0021.pdb,-384.626833438919
1AGF.pdb,pMHC_0022.pdb,-390.216702879409
1AGF.pdb,pMHC_0024.pdb,-377.095738979529
1AGF.pdb,pMHC_0025.pdb,-373.854841024783
1AGF.pdb,pMHC_0026.pdb,-386.527812044471
1AGF.pdb,pMHC_0027.pdb,-396.790710255163
1AGF.pdb,pMHC_0028.pdb,-386.550026231667
1AGF.pdb,pMHC_0029.pdb,-377.833232949033
1AGF.pdb,pMHC_0031.pdb,-403.732434521078
1AGF.pdb,pMHC_0032.pdb,-331.289508143088
1AGF.pdb,pMHC_0034.pdb,-391.790389861798
1AGF.pdb,pMHC_0035.pdb,-392.98983628869
1AGF.pdb,pMHC_0038.pdb,-389.336572750874
1AGF.pdb,pMHC_0040.pdb,-392.925713555219
1AGF.pdb,pMHC_0041.pdb,-396.420040881894
1AGF.pdb,pMHC_0043.pdb,-361.778943997806
1AGF.pdb,pMHC_0044.pdb,-364.899922436766
1AGF.pdb,pMHC_0045.pdb,-378.842648855129
1AGF.pdb,pMHC_0046.pdb,-390.625387102567
1AGF.pdb,pMHC_0047.pdb,-384.886366337294
1AGF.pdb,pMHC_0048.pdb,-393.275025668254
1AGF.pdb,pMHC_0050.pdb,-404.129001740446
1AGF.pdb,pMHC_0051.pdb,-367.601097692345
1AGF.pdb,pMHC_0054.pdb,-353.255317616862
1AGF.pdb,pMHC_0058.pdb,-398.840311539457
1AGF.pdb,pMHC_0059.pdb,-418.84158510155
1AGF.pdb,pMHC_0060.pdb,-386.037690772679
1AGF.pdb,pMHC_0062.pdb,-398.681087425733
1AGF.pdb,pMHC_0063.pdb,-382.713670620483
1AGF.pdb,pMHC_0064.pdb,-24.306279620509
1AGF.pdb,pMHC_0068.pdb,-364.481046419135
1AGF.pdb,pMHC_0069.pdb,-374.378175577274
1AGF.pdb,pMHC_0070.pdb,-369.084862975759
1AGF.pdb,pMHC_0072.pdb,-376.224087610663
1AGF.pdb,pMHC_0073.pdb,-397.579470295194
1AGF.pdb,pMHC_0074.pdb,-385.276515966842
1AGF.pdb,pMHC_0077.pdb,-395.696728516882
1AGF.pdb,pMHC_0079.pdb,-392.837085785654
1AGF.pdb,pMHC_0081.pdb,-385.815668409872
1AGF.pdb,pMHC_0083.pdb,-410.123073634853
1AGF.pdb,pMHC_0085.pdb,-397.811030762969
1AGF.pdb,pMHC_0086.pdb,-326.248348555259
1AGF.pdb,pMHC_0087.pdb,-404.851804148733
1AGF.pdb,pMHC_0088.pdb,-381.525932532754
1AGF.pdb,pMHC_0091.pdb,-369.488502086684
1AGF.pdb,pMHC_0092.pdb,-407.757568555138
1AGF.pdb,pMHC_0095.pdb,-379.215476084573
1AGF.pdb,pMHC_0096.pdb,-381.403693329358
1AGF.pdb,pMHC_0098.pdb,-131.391014177541
1B0G.pdb,pMHC_0000.pdb,-490.006172094145
1B0G.pdb,pMHC_0001.pdb,-490.417794274819
1B0G.pdb,pMHC_0002.pdb,-492.565161136819
1B0G.pdb,pMHC_0003.pdb,-492.500830144669
1B0G.pdb,pMHC_0004.pdb,-489.980957433504
1B0G.pdb,pMHC_0005.pdb,-491.582311016243
1B0G.pdb,pMHC_0006.pdb,-487.881474851124
1B0G.pdb,pMHC_0007.pdb,-491.117670709524
1B0G.pdb,pMHC_0008.pdb,-489.591291602968
1B0G.pdb,pMHC_0009.pdb,-487.347366445203
1B0G.pdb,pMHC_0010.pdb,-492.008398945524
1B0G.pdb,pMHC_0011.pdb,-487.319320696165
1B0G.pdb,pMHC_0012.pdb,-489.946995030343
1B0G.pdb,pMHC_0013.pdb,-492.01580935881
1B0G.pdb,pMHC_0014.pdb,-491.899160528025
1B0G.pdb,pMHC_0015.pdb,-491.404307761479
1B0G.pdb,pMHC_0016.pdb,-492.575338104625
1B0G.pdb,pMHC_0017.pdb,-490.70069561416
1B0G.pdb,pMHC_0018.pdb,-489.803747919844
1B0G.pdb,pMHC_0019.pdb,-491.864112115287
1B0G.pdb,pMHC_0021.pdb,-452.051736574727
1B0G.pdb,pMHC_0023.pdb,-426.0191026238
1B0G.pdb,pMHC_0024.pdb,-432.524008345046
1B0G.pdb,pMHC_0025.pdb,-425.658576027504
1B0G.pdb,pMHC_0026.pdb,-377.82726040051
1B0G.pdb,pMHC_0027.pdb,-11.2192015922638
1B0G.pdb,pMHC_0028.pdb,-445.285423841088
1B0G.pdb,pMHC_0029.pdb,-445.774396223248
1B0G.pdb,pMHC_0030.pdb,-467.160344348934
1B0G.pdb,pMHC_0031.pdb,-463.699046065733
1B0G.pdb,pMHC_0032.pdb,-405.946067301235
1B0G.pdb,pMHC_0033.pdb,-437.294030765301
1B0G.pdb,pMHC_0034.pdb,-459.053102588589
1B0G.pdb,pMHC_0035.pdb,-409.117214735338
1B0G.pdb,pMHC_0036.pdb,-445.528104890525
1B0G.pdb,pMHC_0037.pdb,-455.254201294049
1B0G.pdb,pMHC_0038.pdb,-444.973483991178
1B0G.pdb,pMHC_0040.pdb,-448.110513149983
1B0G.pdb,pMHC_0042.pdb,-430.165016428872
1B0G.pdb,pMHC_0043.pdb,-449.846785278366
1B0G.pdb,pMHC_0044.pdb,-462.17542997972
1B0G.pdb,pMHC_0045.pdb,-433.385981664009
1B0G.pdb,pMHC_0046.pdb,-442.509571313836
1B0G.pdb,pMHC_0047.pdb,-450.059824677249
1B0G.pdb,pMHC_0048.pdb,-432.6256269509
1B0G.pdb,pMHC_0049.pdb,-454.909911684607
1B0G.pdb,pMHC_0050.pdb,-407.483340131495
1B0G.pdb,pMHC_0051.pdb,-451.513179059305
1B0G.pdb,pMHC_0052.pdb,-463.895589378518
1B0G.pdb,pMHC_0054.pdb,-461.374796805198
1B0G.pdb,pMHC_0056.pdb,-469.302665422018
1B0G.pdb,pMHC_0057.pdb,-368.812992269783
1B0G.pdb,pMHC_0058.pdb,-459.194934153416
1B0G.pdb,pMHC_0060.pdb,-417.773001316708
1B0G.pdb,pMHC_0061.pdb,-398.272406980068
1B0G.pdb,pMHC_0063.pdb,-357.016020316947
1B0G.pdb,pMHC_0064.pdb,-149.838694783855
1B0G.pdb,pMHC_0065.pdb,-448.073281349273
1B0G.pdb,pMHC_0066.pdb,-453.819912040764
1B0G.pdb,pMHC_0068.pdb,-455.18116028827
1B0G.pdb,pMHC_0069.pdb,-437.392712983315
1B0G.pdb,pMHC_0070.pdb,-445.603316614837
1B0G.pdb,pMHC_0071.pdb,-440.380749171531
1B0G.pdb,pMHC_0072.pdb,-462.086343878187
1B0G.pdb,pMHC_0073.pdb,-470.215541611301
1B0G.pdb,pMHC_0074.pdb,-457.670981394401
1B0G.pdb,pMHC_0075.pdb,-432.996659018432
1B0G.pdb,pMHC_0076.pdb,-440.772906940846
1B0G.pdb,pMHC_0077.pdb,-393.401671908101
1B0G.pdb,pMHC_0078.pdb,1149.87788349527
1B0G.pdb,pMHC_0079.pdb,-437.584174555403
1B0G.pdb,pMHC_0080.pdb,-427.745180103927
1B0G.pdb,pMHC_0082.pdb,-471.196525822287
1B0G.pdb,pMHC_0083.pdb,-449.423251530899
1B0G.pdb,pMHC_0084.pdb,-411.989829182428
1B0G.pdb,pMHC_0086.pdb,-453.533886278283
1B0G.pdb,pMHC_0087.pdb,-452.742544115312
1B0G.pdb,pMHC_0088.pdb,-449.1275876107
1B0G.pdb,pMHC_0089.pdb,-429.493716468514
1B0G.pdb,pMHC_0090.pdb,-435.716195021135
1B0G.pdb,pMHC_0091.pdb,-416.908659731126
1B0G.pdb,pMHC_0092.pdb,-467.331589185474
1B0G.pdb,pMHC_0093.pdb,-451.731903607992
1B0G.pdb,pMHC_0095.pdb,-432.604302611084
1B0G.pdb,pMHC_0096.pdb,-444.416685333691
1B0G.pdb,pMHC_0097.pdb,-439.835059806263
1B0G.pdb,pMHC_0098.pdb,-440.692192703316
1B0G.pdb,pMHC_0099.pdb,-450.276351961234
1BII.pdb,pMHC_0000.pdb,-449.087665639772
1BII.pdb,pMHC_0001.pdb,-451.703675329327
1BII.pdb,pMHC_0002.pdb,-453.791830149978
1BII.pdb,pMHC_0003.pdb,-441.631026559543
1BII.pdb,pMHC_0004.pdb,-452.025952395937
1BII.pdb,pMHC_0005.pdb,-459.112291081488
1BII.pdb,pMHC_0006.pdb,-457.952058038188
1BII.pdb,pMHC_0007.pdb,-431.339941757814
1BII.pdb,pMHC_0008.pdb,-448.284440046505
1BII.pdb,pMHC_0009.pdb,-447.811470842914
1BII.pdb,pMHC_0010.pdb,-450.352469506548
1BII.pdb,pMHC_0011.pdb,-448.777389592164
1BII.pdb,pMHC_0012.pdb,-460.644189806199
1BII.pdb,pMHC_0013.pdb,-446.476387038507
1BII.pdb,pMHC_0014.pdb,-451.873646472732
1BII.pdb,pMHC_0015.pdb,-442.868050243279
1BII.pdb,pMHC_0016.pdb,-449.085894150946
1BII.pdb,pMHC_0017.pdb,-447.407176620104
1BII.pdb,pMHC_0018.pdb,-451.73838202564
1BII.pdb,pMHC_0019.pdb,-455.674127417767
1BII.pdb,pMHC_0020.pdb,-407.08283048929
1BII.pdb,pMHC_0021.pdb,-405.341061651377
1BII.pdb,pMHC_0022.pdb,-372.108051784853
1BII.pdb,pMHC_0023.pdb,-408.114221573069
1BII.pdb,pMHC_0024.pdb,-365.181597497143
1BII.pdb,pMHC_0026.pdb,-410.545203041318
1BII.pdb,pMHC_0027.pdb,-324.512957818392
1BII.pdb,pMHC_0028.pdb,-433.192797993245
1BII.pdb,pMHC_0030.pdb,-372.641869223911
1BII.pdb,pMHC_0031.pdb,-336.353618722948
1BII.pdb,pMHC_0032.pdb,-357.483645686675
1BII.pdb,pMHC_0033.pdb,-372.430880918884
1BII.pdb,pMHC_0034.pdb,-377.771944525963
1BII.pdb,pMHC_0035.pdb,-406.371809924089
1BII.pdb,pMHC_0036.pdb,-418.007937346746
1BII.pdb,pMHC_0037.pdb,-368.126048509589
1BII.pdb,pMHC_0038.pdb,-383.753626085992
1BII.pdb,pMHC_0039.pdb,-372.336208996308
1BII.pdb,pMHC_0040.pdb,-372.529381832507
1BII.pdb,pMHC_0041.pdb,-409.659875637543
1BII.pdb,pMHC_0042.pdb,-413.101329894167
1BII.pdb,pMHC_0043.pdb,-383.853467739376
1BII.pdb,pMHC_0044.pdb,-365.731303205672
1BII.pdb,pMHC_0045.pdb,-363.344831037368
1BII.pdb,pMHC_0046.pdb,-376.022215100451
1BII.pdb,pMHC_0047.pdb,-361.477097518542
1BII.pdb,pMHC_0048.pdb,-406.429587257709
1BII.pdb,pMHC_0049.pdb,-393.379915016008
1BII.pdb,pMHC_0050.pdb,-387.206658217753
1BII.pdb,pMHC_0052.pdb,-396.231948289417
1BII.pdb,pMHC_0053.pdb,-394.824599941648
1BII.pdb,pMHC_0054.pdb,-373.727167013966
1BII.pdb,pMHC_0056.pdb,-339.865331364755
1BII.pdb,pMHC_0057.pdb,-390.638042736012
1BII.pdb,pMHC_0058.pdb,-376.208103454152
1BII.pdb,pMHC_0059.pdb,-373.678090612821
1BII.pdb,pMHC_0060.pdb,-365.440073126606
1BII.pdb,pMHC_0061.pdb,-358.651371067557
1BII.pdb,pMHC_0062.pdb,-379.804677541822
1BII.pdb,pMHC_0063.pdb,-394.296358003923
1BII.pdb,pMHC_0064.pdb,-409.978254605075
1BII.pdb,pMHC_0065.pdb,-385.205780672396
1BII.pdb,pMHC_0067.pdb,-351.659297672418
1BII.pdb,pMHC_0068.pdb,-417.937162416023
1BII.pdb,pMHC_0069.pdb,-387.263602528337
1BII.pdb,pMHC_0071.pdb,-433.540678568592
1BII.pdb,pMHC_0072.pdb,-414.788622326137
1BII.pdb,pMHC_0075.pdb,-408.18906732946
1BII.pdb,pMHC_0076.pdb,-359.971888655893
1BII.pdb,pMHC_0077.pdb,-371.140117314872
1BII.pdb,pMHC_0078.pdb,-398.098404196753
1BII.pdb,pMHC_0079.pdb,-359.784358839809
1BII.pdb,pMHC_0080.pdb,-388.449977501884
1BII.pdb,pMHC_0081.pdb,-355.487815482064
1BII.pdb,pMHC_0082.pdb,-369.063644812763
1BII.pdb,pMHC_0083.pdb,-378.4505768687
1BII.pdb,pMHC_0084.pdb,-376.319702447379
1BII.pdb,pMHC_0085.pdb,-395.336759262997
1BII.pdb,pMHC_0086.pdb,-380.54743533186
1BII.pdb,pMHC_0087.pdb,-378.347395774883
1BII.pdb,pMHC_0088.pdb,-379.684473199255
1BII.pdb,pMHC_0089.pdb,-375.530368093666
1BII.pdb,pMHC_0090.pdb,-387.221247876435
1BII.pdb,pMHC_0091.pdb,-381.216317737247
1BII.pdb,pMHC_0092.pdb,-389.573156535999
1BII.pdb,pMHC_0093.pdb,-391.018601605562
1BII.pdb,pMHC_0094.pdb,-353.409336973779
1BII.pdb,pMHC_0095.pdb,-408.743662175993
1BII.pdb,pMHC_0096.pdb,-417.105506936023
1BII.pdb,pMHC_0097.pdb,-347.067330161272
1BII.pdb,pMHC_0098.pdb,-379.134039266317
1BII.pdb,pMHC_0099.pdb,-377.522952950387
1BZ9.pdb,pMHC_0000.pdb,-247.800136903868
1BZ9.pdb,pMHC_0001.pdb,-242.407359665705
1BZ9.pdb,pMHC_0002.pdb,-243.431912498304
1BZ9.pdb,pMHC_0003.pdb,-252.658993761002
1BZ9.pdb,pMHC_0004.pdb,-248.657332840771
1BZ9.pdb,pMHC_0005.pdb,-245.429413475291
1BZ9.pdb,pMHC_0006.pdb,-248.891551849735
1BZ9.pdb,pMHC_0007.pdb,-241.578236652075
1BZ9.pdb,pMHC_0008.pdb,-247.299832856137
1BZ9.pdb,pMHC_0009.pdb,-249.606962457126
1BZ9.pdb,pMHC_0010.pdb,-246.635861999885
1BZ9.pdb,pMHC_0011.pdb,-248.794172511569
1BZ9.pdb,pMHC_0012.pdb,-245.576477175623
1BZ9.pdb,pMHC_0013.pdb,-237.052258912281
1BZ9.pdb,pMHC_0014.pdb,-244.719090630938
1BZ9.pdb,pMHC_0015.pdb,-245.574777888707
1BZ9.pdb,pMHC_0016.pdb,-247.232908346531
1BZ9.pdb,pMHC_0017.pdb,-241.7524580816
1BZ9.pdb,pMHC_0018.pdb,-245.565804233032
1BZ9.pdb,pMHC_0019.pdb,-247.863371038016
1BZ9.pdb,pMHC_0020.pdb,-223.937078813343
1BZ9.pdb,pMHC_0021.pdb,-178.214054396683
1BZ9.pdb,pMHC_0024.pdb,-215.451784637073
1BZ9.pdb,pMHC_0026.pdb,-203.234034717809
1BZ9.pdb,pMHC_0027.pdb,-223.545167686615
1BZ9.pdb,pMHC_0028.pdb,-190.543833480121
1BZ9.pdb,pMHC_0029.pdb,-199.797587537711
1BZ9.pdb,pMHC_0031.pdb,-223.596999168878
1BZ9.pdb,pMHC_0038.pdb,-169.900477886518
1BZ9.pdb,pMHC_0044.pdb,-174.741676639336
1BZ9.pdb,pMHC_0050.pdb,-198.400779581616
1BZ9.pdb,pMHC_0052.pdb,-212.141271131173
1BZ9.pdb,pMHC_0068.pdb,-235.426229281728
1BZ9.pdb,pMHC_0071.pdb,-229.148732192378
1BZ9.pdb,pMHC_0076.pdb,-211.542853290913
1CE6.pdb,pMHC_0000.pdb,-365.887183264808
1CE6.pdb,pMHC_0001.pdb,-374.0119351729
1CE6.pdb,pMHC_0002.pdb,-372.325995794283
1CE6.pdb,pMHC_0003.pdb,-368.389749646479
1CE6.pdb,pMHC_0004.pdb,-375.875393174188
1CE6.pdb,pMHC_0005.pdb,-368.641443224146
1CE6.pdb,pMHC_0006.pdb,-386.084471737316
1CE6.pdb,pMHC_0007.pdb,-380.677893514137
1CE6.pdb,pMHC_0008.pdb,-374.7758081399
1CE6.pdb,pMHC_0009.pdb,-377.656705943881
1CE6.pdb,pMHC_0010.pdb,-368.317789139561
1CE6.pdb,pMHC_0011.pdb,-368.518843007737
1CE6.pdb,pMHC_0012.pdb,-376.734329927591
1CE6.pdb,pMHC_0013.pdb,-383.258970393391
1CE6.pdb,pMHC_0014.pdb,-374.126356682775
1CE6.pdb,pMHC_0015.pdb,-376.998967586534
1CE6.pdb,pMHC_0016.pdb,-378.941653302588
1CE6.pdb,pMHC_0017.pdb,-375.357642212555
1CE6.pdb,pMHC_0018.pdb,-376.75335832138
1CE6.pdb,pMHC_0019.pdb,-368.091265184987
1CE6.pdb,pMHC_0021.pdb,-293.260153176073
1CE6.pdb,pMHC_0027.pdb,-342.896416189892
1CE6.pdb,pMHC_0078.pdb,-298.871780919594
1CE6.pdb,pMHC_0091.pdb,-330.127245907808
1CE6.pdb,pMHC_0099.pdb,-331.596289033188
1DUY.pdb,pMHC_0000.pdb,-475.014719851776
1DUY.pdb,pMHC_0001.pdb,-477.664026511764
1DUY.pdb,pMHC_0002.pdb,-471.87748792618
1DUY.pdb,pMHC_0003.pdb,-477.16247734936
1DUY.pdb,pMHC_0004.pdb,-475.446023819763
1DUY.pdb,pMHC_0005.pdb,-471.068107826846
1DUY.pdb,pMHC_0006.pdb,-474.38540569012
1DUY.pdb,pMHC_0007.pdb,-476.409240857651
1DUY.pdb,pMHC_0008.pdb,-474.429798975633
1DUY.pdb,pMHC_0009.pdb,-476.859360383718
1DUY.pdb,pMHC_0010.pdb,-473.391834261604
1DUY.pdb,pMHC_0011.pdb,-478.658222071736
1DUY.pdb,pMHC_0012.pdb,-477.09933208787
1DUY.pdb,pMHC_0013.pdb,-485.722364742079
1DUY.pdb,pMHC_0014.pdb,-476.148678286881
1DUY.pdb,pMHC_0015.pdb,-475.582735826295
1DUY.pdb,pMHC_0016.pdb,-474.231207828881
1DUY.pdb,pMHC_0017.pdb,-475.770098876582
1DUY.pdb,pMHC_0018.pdb,-472.386137716858
1DUY.pdb,pMHC_0019.pdb,-476.226464324211
1DUY.pdb,pMHC_0020.pdb,-458.93841481429
1DUY.pdb,pMHC_0021.pdb,-438.050974173336
1DUY.pdb,pMHC_0022.pdb,-436.279864947977
1DUY.pdb,pMHC_0023.pdb,-421.416187427469
1DUY.pdb,pMHC_0024.pdb,-450.346486129407
1DUY.pdb,pMHC_0025.pdb,-456.254916415579
1DUY.pdb,pMHC_0026.pdb,-110.236115915065
1DUY.pdb,pMHC_0027.pdb,-416.263996389094
1DUY.pdb,pMHC_0028.pdb,-356.551433621272
1DUY.pdb,pMHC_0029.pdb,-437.589073141437
1DUY.pdb,pMHC_0030.pdb,-427.554419777192
1DUY.pdb,pMHC_0031.pdb,-441.559122450904
1DUY.pdb,pMHC_0032.pdb,-449.807920546046
1DUY.pdb,pMHC_0033.pdb,-458.316027253705
1DUY.pdb,pMHC_0034.pdb,-471.724139062871
1DUY.pdb,pMHC_0035.pdb,-419.878739560035
1DUY.pdb,pMHC_0036.pdb,-436.581194243623
1DUY.pdb,pMHC_0037.pdb,-425.015546753612
1DUY.pdb,pMHC_0038.pdb,-434.203178920764
1DUY.pdb,pMHC_0039.pdb,-425.163981343811
1DUY.pdb,pMHC_0040.pdb,-457.86370857456
1DUY.pdb,pMHC_0041.pdb,-431.088545593914
1DUY.pdb,pMHC_0042.pdb,-432.738142326614
1DUY.pdb,pMHC_0043.pdb,-132.119850510317
1DUY.pdb,pMHC_0044.pdb,-439.653513841277
1DUY.pdb,pMHC_0045.pdb,-413.793613510069
1DUY.pdb,pMHC_0046.pdb,-366.000304610179
1DUY.pdb,pMHC_0047.pdb,-414.25360451369
1DUY.pdb,pMHC_0048.pdb,-446.251342616133
1DUY.pdb,pMHC_0049.pdb,-370.611924511985
1DUY.pdb,pMHC_0050.pdb,-441.298632443199
1DUY.pdb,pMHC_0051.pdb,-444.840732431497
1DUY.pdb,pMHC_0053.pdb,-468.009656306745
1DUY.pdb,pMHC_0054.pdb,-396.192070628089
1DUY.pdb,pMHC_0055.pdb,-444.421950840714
1DUY.pdb,pMHC_0056.pdb,-406.934991198807
1DUY.pdb,pMHC_0057.pdb,-439.431550867728
1DUY.pdb,pMHC_0058.pdb,-415.277681227855
1DUY.pdb,pMHC_0059.pdb,-349.279604076645
1DUY.pdb,pMHC_0060.pdb,-437.310660029706
1DUY.pdb,pMHC_0061.pdb,-441.443132877171
1DUY.pdb,pMHC_0062.pdb,-400.333013069288
1DUY.pdb,pMHC_0063.pdb,-458.592975140381
1DUY.pdb,pMHC_0064.pdb,-412.505923865422
1DUY.pdb,pMHC_0065.pdb,-408.746515513585
1DUY.pdb,pMHC_0066.pdb,-420.276666441848
1DUY.pdb,pMHC_0067.pdb,-432.43148538514
1DUY.pdb,pMHC_0068.pdb,-419.317158133051
1DUY.pdb,pMHC_0069.pdb,-422.442821923235
1DUY.pdb,pMHC_0070.pdb,-432.067618661478
1DUY.pdb,pMHC_0071.pdb,-423.41932767505
1DUY.pdb,pMHC_0072.pdb,-452.707731622523
1DUY.pdb,pMHC_0073.pdb,-432.419640384996
1DUY.pdb,pMHC_0074.pdb,-413.55682253266
1DUY.pdb,pMHC_0075.pdb,-381.902939285985
1DUY.pdb,pMHC_0076.pdb,-445.940306125217
1DUY.pdb,pMHC_0077.pdb,-431.27641573788
1DUY.pdb,pMHC_0078.pdb,-399.302840505407
1DUY.pdb,pMHC_0079.pdb,-438.498645041155
1DUY.pdb,pMHC_0080.pdb,-416.871915217235
1DUY.pdb,pMHC_0081.pdb,-429.70483269586
1DUY.pdb,pMHC_0082.pdb,-394.397464736252
1DUY.pdb,pMHC_0083.pdb,-412.981756679473
1DUY.pdb,pMHC_0085.pdb,-438.693990250953
1DUY.pdb,pMHC_0086.pdb,-396.688659702488
1DUY.pdb,pMHC_0087.pdb,-374.053137178237
1DUY.pdb,pMHC_0088.pdb,-468.308556989459
1DUY.pdb,pMHC_0089.pdb,-445.156071374005
1DUY.pdb,pMHC_0091.pdb,-436.176804558013
1DUY.pdb,pMHC_0092.pdb,-438.408441580783
1DUY.pdb,pMHC_0093.pdb,-459.833545759129
1DUY.pdb,pMHC_0094.pdb,-425.132472290565
1DUY.pdb,pMHC_0095.pdb,-442.725993807307
1DUY.pdb,pMHC_0096.pdb,-410.926471432065
1DUY.pdb,pMHC_0097.pdb,-426.142563823821
1DUY.pdb,pMHC_0098.pdb,-422.927678678642
1DUY.pdb,pMHC_0099.pdb,-447.406588065859
1DUZ.pdb,pMHC_0000.pdb,-282.229662537539
1DUZ.pdb,pMHC_0001.pdb,-282.405271220664
1DUZ.pdb,pMHC_0002.pdb,-281.545812904297
1DUZ.pdb,pMHC_0003.pdb,-283.376411339451
1DUZ.pdb,pMHC_0004.pdb,-280.980761268838
1DUZ.pdb,pMHC_0005.pdb,-272.63181569539
1DUZ.pdb,pMHC_0006.pdb,-260.024047521989
1DUZ.pdb,pMHC_0007.pdb,-264.419696816248
1DUZ.pdb,pMHC_0008.pdb,-268.183831197454
1DUZ.pdb,pMHC_0009.pdb,-264.624231578063
1DUZ.pdb,pMHC_0010.pdb,-297.309504346429
1DUZ.pdb,pMHC_0011.pdb,-293.183211074005
1DUZ.pdb,pMHC_0012.pdb,-284.841897909473
1DUZ.pdb,pMHC_0013.pdb,-279.716378483822
1DUZ.pdb,pMHC_0014.pdb,-276.507303111308
1DUZ.pdb,pMHC_0015.pdb,-277.49656843113
1DUZ.pdb,pMHC_0016.pdb,-262.670339332272
