pdb_code,filename,vina,vinardo
1AGD.pdb,pMHC_0004.pdb,-23.01107,-19.44305
1AGD.pdb,pMHC_0013.pdb,-23.50071,-20.24182
1AGD.pdb,pMHC_0023.pdb,-22.65964,-19.10428
1AGD.pdb,pMHC_0026.pdb,-21.33679,-17.38645
1AGD.pdb,pMHC_0035.pdb,-23.5525,-19.89703
1AGD.pdb,pMHC_0008.pdb,-23.65003,-20.24961
1AGD.pdb,pMHC_0011.pdb,-22.89945,-19.18575
1AGD.pdb,pMHC_0044.pdb,-21.49101,-17.62291
1AGD.pdb,pMHC_0002.pdb,-22.87347,-19.22897
1AGD.pdb,pMHC_0081.pdb,-20.55152,-16.29917
1AGD.pdb,pMHC_0055.pdb,-21.87328,-17.17837
1AGD.pdb,pMHC_0033.pdb,-19.92797,-15.10613
1AGD.pdb,pMHC_0057.pdb,-23.3332,-19.57434
1AGD.pdb,pMHC_0010.pdb,-23.58358,-20.26036
1AGD.pdb,pMHC_0074.pdb,-20.38984,-16.58742
1AGD.pdb,pMHC_0003.pdb,-23.1665,-19.45237
1AGD.pdb,pMHC_0048.pdb,-22.03255,-17.52285
1AGD.pdb,pMHC_0070.pdb,-21.43833,-16.61869
1AGD.pdb,pMHC_0006.pdb,-23.18315,-19.46282
1AGD.pdb,pMHC_0052.pdb,-23.7176,-19.57007
1AGD.pdb,pMHC_0032.pdb,-22.90508,-18.95317
1AGD.pdb,pMHC_0043.pdb,-20.1949,-15.61474
1AGD.pdb,pMHC_0014.pdb,-22.84257,-19.30011
1AGD.pdb,pMHC_0093.pdb,-22.52884,-18.18326
1AGD.pdb,pMHC_0060.pdb,-19.58934,-14.015
1AGD.pdb,pMHC_0077.pdb,43.03417,52.37942
1AGD.pdb,pMHC_0005.pdb,-23.24245,-19.46388
1AGD.pdb,pMHC_0040.pdb,-22.55788,-18.21457
1AGD.pdb,pMHC_0012.pdb,-24.11933,-20.38938
1AGD.pdb,pMHC_0034.pdb,-23.62336,-19.87821
1AGD.pdb,pMHC_0078.pdb,-19.40785,-15.36953
1AGD.pdb,pMHC_0001.pdb,-23.08981,-19.49354
1AGD.pdb,pMHC_0080.pdb,-21.94796,-17.72581
1AGD.pdb,pMHC_0015.pdb,-23.16332,-19.38902
1AGD.pdb,pMHC_0020.pdb,-22.22876,-18.01306
1AGD.pdb,pMHC_0079.pdb,-21.23009,-17.3212
1AGD.pdb,pMHC_0090.pdb,-20.40147,-16.29752
1AGD.pdb,pMHC_0099.pdb,-23.35099,-19.1774
1AGD.pdb,pMHC_0039.pdb,-21.87704,-17.90676
1AGD.pdb,pMHC_0017.pdb,-23.76544,-20.38769
1AGD.pdb,pMHC_0009.pdb,-22.91587,-19.2602
1AGD.pdb,pMHC_0063.pdb,-21.68454,-17.21207
1AGD.pdb,pMHC_0007.pdb,-23.88692,-20.35785
1AGD.pdb,pMHC_0028.pdb,-20.69619,-15.63454
1AGE.pdb,pMHC_0087.pdb,-22.9742,-18.69977
1AGE.pdb,pMHC_0084.pdb,-23.56802,-19.5102
1AGE.pdb,pMHC_0092.pdb,-22.82273,-18.5939
1AGE.pdb,pMHC_0050.pdb,-24.21814,-19.95961
1AGE.pdb,pMHC_0019.pdb,-25.33458,-21.88332
1AGE.pdb,pMHC_0016.pdb,-25.41364,-22.03511
1AGE.pdb,pMHC_0018.pdb,-24.95019,-21.35472
1AGE.pdb,pMHC_0045.pdb,-21.70594,-17.34256
1AGE.pdb,pMHC_0089.pdb,-22.17297,-17.0244
1AGE.pdb,pMHC_0029.pdb,-23.43708,-19.24883
1AGE.pdb,pMHC_0082.pdb,-22.74316,-17.99683
1AGE.pdb,pMHC_0000.pdb,-25.4683,-22.09102
1AGE.pdb,pMHC_0094.pdb,-23.01118,-18.39568
1AGE.pdb,pMHC_0042.pdb,-22.25198,-17.45942
1AGE.pdb,pMHC_0037.pdb,-23.93973,-19.3352
1AGE.pdb,pMHC_0022.pdb,-24.75599,-19.95799
1AGE.pdb,pMHC_0065.pdb,-21.97969,-16.95518
1AGE.pdb,pMHC_0096.pdb,-23.72723,-19.44651
1AGE.pdb,pMHC_0073.pdb,-22.80741,-18.36314
1AGE.pdb,pMHC_0004.pdb,-25.33839,-21.68952
1AGE.pdb,pMHC_0013.pdb,-24.73431,-20.91811
1AGE.pdb,pMHC_0026.pdb,-23.78129,-18.70072
1AGE.pdb,pMHC_0035.pdb,-23.9471,-19.18517
1AGE.pdb,pMHC_0008.pdb,-25.00566,-21.45451
1AGE.pdb,pMHC_0011.pdb,-25.48347,-22.11116
1AGE.pdb,pMHC_0054.pdb,-22.66538,-17.70799
1AGE.pdb,pMHC_0025.pdb,-19.65725,-15.02036
1AGE.pdb,pMHC_0002.pdb,-25.33444,-21.9547
1AGE.pdb,pMHC_0081.pdb,-23.85257,-19.26044
1AGE.pdb,pMHC_0055.pdb,-20.66923,-16.63557
1AGE.pdb,pMHC_0033.pdb,-20.23433,-14.57318
1AGE.pdb,pMHC_0097.pdb,-23.67855,-19.66689
1AGE.pdb,pMHC_0036.pdb,-20.37384,-15.52586
1AGE.pdb,pMHC_0010.pdb,-25.33325,-21.96394
1AGE.pdb,pMHC_0058.pdb,-20.47797,-15.29072
1AGE.pdb,pMHC_0064.pdb,-22.84648,-18.18528
1AGE.pdb,pMHC_0074.pdb,-22.59692,-18.52222
1AGE.pdb,pMHC_0003.pdb,-25.66724,-21.97678
1AGE.pdb,pMHC_0070.pdb,-23.6301,-18.99857
1AGE.pdb,pMHC_0006.pdb,-25.44761,-21.79536
1AGE.pdb,pMHC_0052.pdb,-23.5414,-19.10542
1AGE.pdb,pMHC_0043.pdb,-22.76381,-18.10932
1AGE.pdb,pMHC_0059.pdb,-22.69602,-18.9076
1AGE.pdb,pMHC_0014.pdb,-25.23115,-21.84878
1AGE.pdb,pMHC_0086.pdb,-20.67231,-15.80124
1AGE.pdb,pMHC_0083.pdb,-22.1217,-17.90823
1AGE.pdb,pMHC_0038.pdb,-23.81544,-19.36682
1AGE.pdb,pMHC_0053.pdb,-24.23298,-19.4522
1AGE.pdb,pMHC_0005.pdb,-25.25796,-21.69223
1AGE.pdb,pMHC_0040.pdb,-23.53547,-19.99503
1AGE.pdb,pMHC_0012.pdb,-25.0753,-21.51942
1AGE.pdb,pMHC_0078.pdb,-23.89816,-20.46793
1AGE.pdb,pMHC_0030.pdb,-23.14763,-19.57898
1AGE.pdb,pMHC_0051.pdb,-23.61368,-19.28033
1AGE.pdb,pMHC_0067.pdb,-22.9758,-19.16367
1AGE.pdb,pMHC_0001.pdb,-25.02983,-21.50318
1AGE.pdb,pMHC_0015.pdb,-25.14061,-21.55431
1AGE.pdb,pMHC_0020.pdb,-23.95207,-19.45491
1AGE.pdb,pMHC_0071.pdb,-23.06708,-19.35179
1AGE.pdb,pMHC_0027.pdb,-22.9986,-18.251
1AGE.pdb,pMHC_0079.pdb,-20.85942,-16.31433
1AGE.pdb,pMHC_0090.pdb,-22.8462,-18.53688
1AGE.pdb,pMHC_0021.pdb,-24.15535,-20.28359
1AGE.pdb,pMHC_0049.pdb,-20.10721,-14.81267
1AGE.pdb,pMHC_0039.pdb,-22.34098,-17.37165
1AGE.pdb,pMHC_0024.pdb,-23.8357,-19.545
1AGE.pdb,pMHC_0017.pdb,-25.30629,-22.01645
1AGE.pdb,pMHC_0047.pdb,-23.65631,-19.47535
1AGE.pdb,pMHC_0068.pdb,-22.88276,-18.37394
1AGE.pdb,pMHC_0041.pdb,-23.81454,-19.43885
1AGE.pdb,pMHC_0009.pdb,-25.06218,-21.53308
1AGE.pdb,pMHC_0063.pdb,-22.98823,-18.69249
1AGE.pdb,pMHC_0007.pdb,-25.54928,-21.86599
1AGE.pdb,pMHC_0028.pdb,-23.16602,-19.0634
1AGF.pdb,pMHC_0087.pdb,-24.00885,-18.97326
1AGF.pdb,pMHC_0092.pdb,-22.93783,-18.1276
1AGF.pdb,pMHC_0050.pdb,-24.39218,-19.77028
1AGF.pdb,pMHC_0019.pdb,-25.57501,-21.551
1AGF.pdb,pMHC_0091.pdb,-24.74411,-21.48968
1AGF.pdb,pMHC_0016.pdb,-25.83611,-21.61672
1AGF.pdb,pMHC_0018.pdb,-24.9652,-20.886
1AGF.pdb,pMHC_0045.pdb,-22.01984,-17.80954
1AGF.pdb,pMHC_0029.pdb,-21.49038,-16.05652
1AGF.pdb,pMHC_0000.pdb,-25.89008,-21.33589
1AGF.pdb,pMHC_0022.pdb,-24.01155,-18.93317
1AGF.pdb,pMHC_0096.pdb,-21.25794,-16.00121
1AGF.pdb,pMHC_0073.pdb,-22.06247,-16.94834
1AGF.pdb,pMHC_0004.pdb,-25.53313,-20.72788
1AGF.pdb,pMHC_0013.pdb,-25.83366,-21.41846
1AGF.pdb,pMHC_0069.pdb,-22.29654,-18.17734
1AGF.pdb,pMHC_0026.pdb,-23.58295,-19.64399
1AGF.pdb,pMHC_0035.pdb,-24.95891,-20.39802
1AGF.pdb,pMHC_0008.pdb,-24.89722,-21.14957
1AGF.pdb,pMHC_0011.pdb,-25.738,-21.4223
1AGF.pdb,pMHC_0054.pdb,-19.83496,-14.8027
1AGF.pdb,pMHC_0025.pdb,-21.10868,-15.80677
1AGF.pdb,pMHC_0044.pdb,-18.75551,-13.25448
1AGF.pdb,pMHC_0088.pdb,-21.0839,-16.73189
1AGF.pdb,pMHC_0002.pdb,-26.06517,-21.77165
1AGF.pdb,pMHC_0081.pdb,-24.59368,-19.29148
1AGF.pdb,pMHC_0046.pdb,-24.18779,-20.55001
1AGF.pdb,pMHC_0010.pdb,-25.34057,-21.25788
1AGF.pdb,pMHC_0058.pdb,-22.91479,-18.961
1AGF.pdb,pMHC_0064.pdb,4.25566,12.21445
1AGF.pdb,pMHC_0074.pdb,-21.71843,-17.43455
1AGF.pdb,pMHC_0003.pdb,-26.16402,-21.83872
1AGF.pdb,pMHC_0048.pdb,-21.60221,-17.16348
1AGF.pdb,pMHC_0070.pdb,-22.92343,-18.18284
1AGF.pdb,pMHC_0006.pdb,-25.98484,-21.62852
1AGF.pdb,pMHC_0032.pdb,-21.54764,-16.41124
1AGF.pdb,pMHC_0043.pdb,-22.91738,-17.85047
1AGF.pdb,pMHC_0059.pdb,-22.78919,-17.78525
1AGF.pdb,pMHC_0014.pdb,-25.74052,-21.51391
1AGF.pdb,pMHC_0086.pdb,-21.40178,-16.77524
1AGF.pdb,pMHC_0060.pdb,-19.62236,-14.65283
1AGF.pdb,pMHC_0098.pdb,-8.14729,-2.77486
1AGF.pdb,pMHC_0083.pdb,-23.5659,-19.32551
1AGF.pdb,pMHC_0077.pdb,-23.28081,-18.62444
1AGF.pdb,pMHC_0062.pdb,-24.37131,-19.49908
1AGF.pdb,pMHC_0038.pdb,-24.30945,-19.91964
1AGF.pdb,pMHC_0072.pdb,-24.28723,-20.09946
1AGF.pdb,pMHC_0005.pdb,-25.92539,-21.65158
1AGF.pdb,pMHC_0040.pdb,-24.61158,-19.54815
1AGF.pdb,pMHC_0012.pdb,-25.80946,-21.29189
1AGF.pdb,pMHC_0034.pdb,-22.32806,-17.55933
1AGF.pdb,pMHC_0031.pdb,-24.25926,-20.00471
1AGF.pdb,pMHC_0095.pdb,-22.83823,-17.97143
1AGF.pdb,pMHC_0051.pdb,-21.95649,-16.70683
1AGF.pdb,pMHC_0001.pdb,-26.54483,-22.43159
1AGF.pdb,pMHC_0015.pdb,-26.16579,-21.81343
1AGF.pdb,pMHC_0020.pdb,-23.53623,-18.55237
1AGF.pdb,pMHC_0027.pdb,-23.39902,-19.0062
1AGF.pdb,pMHC_0079.pdb,-24.1803,-19.4835
1AGF.pdb,pMHC_0085.pdb,-23.5835,-18.92702
1AGF.pdb,pMHC_0021.pdb,-20.29112,-15.41274
1AGF.pdb,pMHC_0024.pdb,-24.83494,-20.65988
1AGF.pdb,pMHC_0017.pdb,-25.78939,-21.44428
1AGF.pdb,pMHC_0047.pdb,-22.27834,-17.6686
1AGF.pdb,pMHC_0068.pdb,-25.66802,-20.57093
1AGF.pdb,pMHC_0041.pdb,-22.24357,-17.93803
1AGF.pdb,pMHC_0009.pdb,-25.6722,-21.36733
1AGF.pdb,pMHC_0063.pdb,-23.38646,-18.5078
1AGF.pdb,pMHC_0007.pdb,-25.25599,-21.52226
1AGF.pdb,pMHC_0028.pdb,-22.84964,-18.2841
1B0G.pdb,pMHC_0087.pdb,-22.5078,-19.18296
1B0G.pdb,pMHC_0084.pdb,-19.80385,-16.55912
1B0G.pdb,pMHC_0092.pdb,-23.02006,-18.9283
1B0G.pdb,pMHC_0050.pdb,-22.60067,-18.62048
1B0G.pdb,pMHC_0019.pdb,-26.24345,-22.16334
1B0G.pdb,pMHC_0091.pdb,-21.52888,-17.60573
1B0G.pdb,pMHC_0016.pdb,-26.24985,-22.16248
1B0G.pdb,pMHC_0018.pdb,-26.19304,-22.12816
1B0G.pdb,pMHC_0045.pdb,-21.91814,-18.17574
1B0G.pdb,pMHC_0089.pdb,-22.90849,-18.58763
1B0G.pdb,pMHC_0029.pdb,-23.26576,-18.99457
1B0G.pdb,pMHC_0082.pdb,-22.92794,-19.15574
1B0G.pdb,pMHC_0000.pdb,-26.23866,-22.15633
1B0G.pdb,pMHC_0042.pdb,-22.86997,-17.94758
1B0G.pdb,pMHC_0037.pdb,-22.29122,-18.71058
1B0G.pdb,pMHC_0065.pdb,-22.25465,-18.20373
1B0G.pdb,pMHC_0096.pdb,-23.24605,-17.46914
1B0G.pdb,pMHC_0073.pdb,-22.24491,-18.22847
1B0G.pdb,pMHC_0004.pdb,-26.18677,-22.09917
1B0G.pdb,pMHC_0013.pdb,-26.21205,-22.17994
1B0G.pdb,pMHC_0069.pdb,-22.87087,-18.96598
1B0G.pdb,pMHC_0023.pdb,-22.91708,-18.46085
1B0G.pdb,pMHC_0026.pdb,-23.46299,-19.10528
1B0G.pdb,pMHC_0035.pdb,-22.72766,-18.37473
1B0G.pdb,pMHC_0008.pdb,-26.29611,-22.17669
1B0G.pdb,pMHC_0011.pdb,-26.24741,-22.15734
1B0G.pdb,pMHC_0054.pdb,-21.96696,-18.65508
1B0G.pdb,pMHC_0025.pdb,-23.38399,-18.92404
1B0G.pdb,pMHC_0044.pdb,-24.21164,-19.97224
1B0G.pdb,pMHC_0088.pdb,-22.50929,-17.26643
1B0G.pdb,pMHC_0002.pdb,-26.24234,-22.21243
1B0G.pdb,pMHC_0075.pdb,-21.82544,-19.11514
1B0G.pdb,pMHC_0033.pdb,-21.36608,-17.63746
1B0G.pdb,pMHC_0046.pdb,-23.12414,-19.57937
1B0G.pdb,pMHC_0097.pdb,-21.48754,-17.50562
1B0G.pdb,pMHC_0057.pdb,-22.88449,-19.91567
1B0G.pdb,pMHC_0036.pdb,-22.05446,-17.21759
1B0G.pdb,pMHC_0010.pdb,-26.20165,-22.0988
1B0G.pdb,pMHC_0058.pdb,-22.45234,-18.76246
1B0G.pdb,pMHC_0064.pdb,7.28358,9.6643
1B0G.pdb,pMHC_0074.pdb,-22.63273,-18.9892
1B0G.pdb,pMHC_0003.pdb,-26.2403,-22.13385
1B0G.pdb,pMHC_0048.pdb,-22.33494,-18.7206
1B0G.pdb,pMHC_0070.pdb,-22.50603,-18.29084
1B0G.pdb,pMHC_0006.pdb,-26.23115,-22.13699
1B0G.pdb,pMHC_0052.pdb,-23.21115,-19.46364
1B0G.pdb,pMHC_0032.pdb,-24.71824,-21.17211
1B0G.pdb,pMHC_0043.pdb,-22.30708,-18.69536
1B0G.pdb,pMHC_0014.pdb,-26.33633,-22.233
1B0G.pdb,pMHC_0086.pdb,-23.31295,-19.21817
1B0G.pdb,pMHC_0093.pdb,-21.31036,-16.83341
1B0G.pdb,pMHC_0060.pdb,-21.20917,-16.27494
1B0G.pdb,pMHC_0098.pdb,-20.74989,-17.04598
1B0G.pdb,pMHC_0083.pdb,-22.56633,-18.1943
1B0G.pdb,pMHC_0056.pdb,-22.31634,-18.92234
1B0G.pdb,pMHC_0077.pdb,-19.56998,-16.58493
1B0G.pdb,pMHC_0061.pdb,-21.5568,-17.90311
1B0G.pdb,pMHC_0038.pdb,-23.07581,-20.05241
1B0G.pdb,pMHC_0072.pdb,-23.11533,-18.46802
1B0G.pdb,pMHC_0005.pdb,-26.20584,-22.14378
1B0G.pdb,pMHC_0040.pdb,-22.92122,-19.11112
1B0G.pdb,pMHC_0012.pdb,-26.22687,-22.11366
1B0G.pdb,pMHC_0034.pdb,-21.69601,-18.22442
1B0G.pdb,pMHC_0031.pdb,-22.07574,-18.36704
1B0G.pdb,pMHC_0095.pdb,-22.34347,-19.10946
1B0G.pdb,pMHC_0078.pdb,-15.11866,-9.81067
1B0G.pdb,pMHC_0030.pdb,-23.95543,-19.417
1B0G.pdb,pMHC_0051.pdb,-24.15578,-19.81615
1B0G.pdb,pMHC_0001.pdb,-26.23184,-22.19838
1B0G.pdb,pMHC_0080.pdb,-23.29498,-19.13453
1B0G.pdb,pMHC_0015.pdb,-26.27893,-22.20029
1B0G.pdb,pMHC_0071.pdb,-24.51214,-20.60881
1B0G.pdb,pMHC_0027.pdb,-14.99067,-10.82998
1B0G.pdb,pMHC_0079.pdb,-22.1018,-18.42593
1B0G.pdb,pMHC_0090.pdb,-21.0142,-16.67377
1B0G.pdb,pMHC_0066.pdb,-22.02178,-18.15666
1B0G.pdb,pMHC_0021.pdb,-23.79003,-18.89686
1B0G.pdb,pMHC_0049.pdb,-23.91233,-19.26829
1B0G.pdb,pMHC_0099.pdb,-22.63591,-18.85233
1B0G.pdb,pMHC_0024.pdb,-21.79238,-17.30864
1B0G.pdb,pMHC_0017.pdb,-26.26208,-22.19352
1B0G.pdb,pMHC_0047.pdb,-22.78455,-19.71941
1B0G.pdb,pMHC_0068.pdb,-20.10012,-15.6422
1B0G.pdb,pMHC_0009.pdb,-26.28448,-22.19852
1B0G.pdb,pMHC_0063.pdb,-18.53777,-12.56504
1B0G.pdb,pMHC_0007.pdb,-26.2481,-22.19155
1B0G.pdb,pMHC_0076.pdb,-22.56103,-18.46113
1B0G.pdb,pMHC_0028.pdb,-23.25116,-19.28877
1BII.pdb,pMHC_0087.pdb,-20.03232,-15.31593
1BII.pdb,pMHC_0084.pdb,-21.60162,-16.70263
1BII.pdb,pMHC_0092.pdb,-19.49232,-14.20141
1BII.pdb,pMHC_0050.pdb,-22.69582,-18.83618
1BII.pdb,pMHC_0019.pdb,-25.3862,-22.2837
1BII.pdb,pMHC_0091.pdb,-17.1625,-11.20654
1BII.pdb,pMHC_0016.pdb,-25.52364,-22.38516
1BII.pdb,pMHC_0018.pdb,-25.33362,-22.26019
1BII.pdb,pMHC_0045.pdb,-22.70285,-17.40628
1BII.pdb,pMHC_0089.pdb,-21.87609,-17.00804
1BII.pdb,pMHC_0082.pdb,-22.23232,-16.59383
1BII.pdb,pMHC_0000.pdb,-25.41003,-22.34673
1BII.pdb,pMHC_0094.pdb,-19.51519,-15.08275
1BII.pdb,pMHC_0042.pdb,-22.42105,-17.97891
1BII.pdb,pMHC_0037.pdb,-20.48342,-14.75825
1BII.pdb,pMHC_0022.pdb,-19.0936,-13.86157
1BII.pdb,pMHC_0065.pdb,-21.62818,-17.26831
1BII.pdb,pMHC_0096.pdb,-22.72823,-18.26543
1BII.pdb,pMHC_0004.pdb,-25.2518,-22.23722
1BII.pdb,pMHC_0013.pdb,-25.30142,-22.10545
1BII.pdb,pMHC_0069.pdb,-22.99799,-19.60347
1BII.pdb,pMHC_0023.pdb,-21.08356,-15.68835
1BII.pdb,pMHC_0026.pdb,-22.28083,-17.64737
1BII.pdb,pMHC_0035.pdb,-20.82452,-15.69921
1BII.pdb,pMHC_0008.pdb,-25.48533,-22.40115
1BII.pdb,pMHC_0011.pdb,-25.35586,-22.20297
1BII.pdb,pMHC_0054.pdb,-23.26624,-18.18438
1BII.pdb,pMHC_0044.pdb,-20.12501,-15.37691
1BII.pdb,pMHC_0088.pdb,-21.02721,-16.70862
1BII.pdb,pMHC_0002.pdb,-25.41204,-22.14456
1BII.pdb,pMHC_0081.pdb,-21.48456,-16.39982
1BII.pdb,pMHC_0075.pdb,-19.19986,-14.4638
1BII.pdb,pMHC_0033.pdb,-22.4327,-19.14251
1BII.pdb,pMHC_0046.pdb,-21.25485,-16.26055
1BII.pdb,pMHC_0097.pdb,-16.97261,-11.13567
1BII.pdb,pMHC_0057.pdb,-22.62231,-17.96026
1BII.pdb,pMHC_0036.pdb,-21.42974,-17.75214
1BII.pdb,pMHC_0010.pdb,-25.41796,-22.34531
1BII.pdb,pMHC_0058.pdb,-21.60813,-17.64622
1BII.pdb,pMHC_0064.pdb,-20.20564,-17.00908
1BII.pdb,pMHC_0003.pdb,-25.12417,-21.899
1BII.pdb,pMHC_0048.pdb,-22.49354,-19.3514
1BII.pdb,pMHC_0006.pdb,-25.33976,-22.22102
1BII.pdb,pMHC_0052.pdb,-21.52417,-17.95935
1BII.pdb,pMHC_0032.pdb,-20.69339,-15.90311
1BII.pdb,pMHC_0043.pdb,-23.0214,-18.7362
1BII.pdb,pMHC_0059.pdb,-19.50286,-14.78031
1BII.pdb,pMHC_0014.pdb,-25.39525,-22.28143
1BII.pdb,pMHC_0086.pdb,-20.08478,-16.21589
1BII.pdb,pMHC_0093.pdb,-19.77197,-16.11733
1BII.pdb,pMHC_0060.pdb,-21.48792,-17.45977
1BII.pdb,pMHC_0098.pdb,-20.69601,-16.26728
1BII.pdb,pMHC_0083.pdb,-19.57499,-15.76041
1BII.pdb,pMHC_0056.pdb,-19.81557,-16.10407
1BII.pdb,pMHC_0077.pdb,-23.80573,-18.69832
1BII.pdb,pMHC_0062.pdb,-17.13485,-13.1297
1BII.pdb,pMHC_0061.pdb,-21.14032,-16.45402
1BII.pdb,pMHC_0038.pdb,-20.31113,-15.01058
1BII.pdb,pMHC_0072.pdb,-21.75445,-17.68137
1BII.pdb,pMHC_0053.pdb,-21.30558,-17.45642
1BII.pdb,pMHC_0005.pdb,-25.23884,-22.21333
1BII.pdb,pMHC_0040.pdb,-22.97622,-18.56021
1BII.pdb,pMHC_0012.pdb,-25.41478,-22.30012
1BII.pdb,pMHC_0034.pdb,-21.99334,-17.94371
1BII.pdb,pMHC_0031.pdb,-20.81303,-16.26085
1BII.pdb,pMHC_0095.pdb,-20.25399,-15.59302
1BII.pdb,pMHC_0078.pdb,-22.2379,-18.37842
1BII.pdb,pMHC_0030.pdb,-22.2384,-17.43841
1BII.pdb,pMHC_0067.pdb,-19.1605,-13.61719
1BII.pdb,pMHC_0001.pdb,-25.28749,-22.08125
1BII.pdb,pMHC_0080.pdb,-20.9362,-15.96698
1BII.pdb,pMHC_0015.pdb,-25.42226,-22.20958
1BII.pdb,pMHC_0020.pdb,-22.31953,-18.61472
1BII.pdb,pMHC_0071.pdb,-24.76367,-20.49906
1BII.pdb,pMHC_0027.pdb,-18.44948,-13.90334
1BII.pdb,pMHC_0079.pdb,-21.22871,-16.58558
1BII.pdb,pMHC_0090.pdb,-22.48857,-18.07621
1BII.pdb,pMHC_0085.pdb,-21.90241,-18.41317
1BII.pdb,pMHC_0021.pdb,-23.0301,-19.81954
1BII.pdb,pMHC_0049.pdb,-20.72208,-16.1267
1BII.pdb,pMHC_0099.pdb,-20.84001,-16.7248
1BII.pdb,pMHC_0039.pdb,-19.69309,-13.91908
1BII.pdb,pMHC_0024.pdb,-21.68495,-16.24232
1BII.pdb,pMHC_0017.pdb,-25.42626,-22.3027
1BII.pdb,pMHC_0047.pdb,-23.77807,-19.16841
1BII.pdb,pMHC_0068.pdb,-21.27567,-16.75962
1BII.pdb,pMHC_0041.pdb,-22.24812,-17.05007
1BII.pdb,pMHC_0009.pdb,-25.44339,-22.31845
1BII.pdb,pMHC_0063.pdb,-21.39764,-16.9979
1BII.pdb,pMHC_0007.pdb,-25.28687,-21.97875
1BII.pdb,pMHC_0076.pdb,-23.58135,-19.07544
1BII.pdb,pMHC_0028.pdb,-23.85116,-20.15328
1BZ9.pdb,pMHC_0050.pdb,-22.09486,-19.08227
1BZ9.pdb,pMHC_0019.pdb,-25.69723,-23.53615
1BZ9.pdb,pMHC_0016.pdb,-26.25875,-24.1028
1BZ9.pdb,pMHC_0018.pdb,-25.95778,-23.77183
1BZ9.pdb,pMHC_0029.pdb,-21.57947,-18.77189
1BZ9.pdb,pMHC_0000.pdb,-25.58788,-23.54171
1BZ9.pdb,pMHC_0004.pdb,-26.65486,-24.13618
1BZ9.pdb,pMHC_0013.pdb,-26.50639,-24.05708
1BZ9.pdb,pMHC_0026.pdb,-22.34737,-19.48453
1BZ9.pdb,pMHC_0008.pdb,-25.96812,-23.73681
1BZ9.pdb,pMHC_0011.pdb,-26.09103,-23.85154
1BZ9.pdb,pMHC_0044.pdb,-21.49382,-18.62299
1BZ9.pdb,pMHC_0002.pdb,-25.9469,-23.51064
1BZ9.pdb,pMHC_0010.pdb,-25.76802,-23.58478
1BZ9.pdb,pMHC_0003.pdb,-25.99795,-23.70913
1BZ9.pdb,pMHC_0006.pdb,-25.97895,-23.58561
1BZ9.pdb,pMHC_0052.pdb,-20.27306,-17.90534
1BZ9.pdb,pMHC_0014.pdb,-26.5572,-24.05867
1BZ9.pdb,pMHC_0038.pdb,-20.56419,-17.62292
1BZ9.pdb,pMHC_0005.pdb,-26.32448,-23.93909
1BZ9.pdb,pMHC_0012.pdb,-26.46914,-23.93898
1BZ9.pdb,pMHC_0031.pdb,-21.15035,-18.69858
1BZ9.pdb,pMHC_0001.pdb,-25.93542,-23.53691
1BZ9.pdb,pMHC_0015.pdb,-26.12104,-24.01403
1BZ9.pdb,pMHC_0020.pdb,-21.58945,-18.25613
1BZ9.pdb,pMHC_0071.pdb,-20.22932,-18.35755
1BZ9.pdb,pMHC_0027.pdb,-21.6456,-18.91966
1BZ9.pdb,pMHC_0021.pdb,-20.9148,-17.64485
1BZ9.pdb,pMHC_0024.pdb,-19.99684,-17.65383
1BZ9.pdb,pMHC_0017.pdb,-25.66735,-23.51981
1BZ9.pdb,pMHC_0068.pdb,-21.2603,-18.8925
1BZ9.pdb,pMHC_0009.pdb,-26.46459,-23.97262
1BZ9.pdb,pMHC_0007.pdb,-26.56488,-24.37758
1BZ9.pdb,pMHC_0076.pdb,-21.08466,-17.97162
1BZ9.pdb,pMHC_0028.pdb,-22.25256,-19.25999
1CE6.pdb,pMHC_0019.pdb,-28.08017,-25.77615
1CE6.pdb,pMHC_0091.pdb,-21.13922,-17.81341
1CE6.pdb,pMHC_0016.pdb,-28.14932,-26.08697
1CE6.pdb,pMHC_0018.pdb,-27.82199,-25.73984
1CE6.pdb,pMHC_0000.pdb,-28.05537,-25.94441
1CE6.pdb,pMHC_0004.pdb,-28.25397,-26.14062
1CE6.pdb,pMHC_0013.pdb,-28.11561,-26.09181
1CE6.pdb,pMHC_0008.pdb,-28.03215,-25.91656
1CE6.pdb,pMHC_0011.pdb,-28.31097,-26.22112
1CE6.pdb,pMHC_0002.pdb,-28.19123,-26.10137
1CE6.pdb,pMHC_0010.pdb,-27.9578,-25.68532
1CE6.pdb,pMHC_0003.pdb,-28.18597,-25.92127
1CE6.pdb,pMHC_0006.pdb,-27.91279,-25.67445
1CE6.pdb,pMHC_0014.pdb,-28.44766,-26.31479
1CE6.pdb,pMHC_0005.pdb,-27.67798,-25.39336
1CE6.pdb,pMHC_0012.pdb,-28.33998,-26.23357
1CE6.pdb,pMHC_0078.pdb,-19.23485,-16.08174
1CE6.pdb,pMHC_0001.pdb,-28.23253,-26.12942
1CE6.pdb,pMHC_0015.pdb,-28.28754,-26.12593
1CE6.pdb,pMHC_0027.pdb,-24.69635,-21.96809
1CE6.pdb,pMHC_0021.pdb,-22.74625,-21.08117
1CE6.pdb,pMHC_0099.pdb,-20.80649,-17.33375
