pdb_code,filename,gradock,molPDF
1AGD.pdb,pMHC_0087.pdb,135054.828,321.5752868652344
1AGD.pdb,pMHC_0084.pdb,135200.516,322.6206359863281
1AGD.pdb,pMHC_0092.pdb,135336.484,322.3225402832031
1AGD.pdb,pMHC_0019.pdb,135110.156,321.05029296875
1AGD.pdb,pMHC_0016.pdb,134993.531,320.9049377441406
1AGD.pdb,pMHC_0018.pdb,134993.953,320.8025207519531
1AGD.pdb,pMHC_0045.pdb,135313.844,321.4163818359375
1AGD.pdb,pMHC_0000.pdb,134929.641,321.0526123046875
1AGD.pdb,pMHC_0042.pdb,135318.422,322.21295166015625
1AGD.pdb,pMHC_0022.pdb,135237.016,324.00909423828125
1AGD.pdb,pMHC_0073.pdb,135899.25,324.783935546875
1AGD.pdb,pMHC_0004.pdb,135004.703,320.6007995605469
1AGD.pdb,pMHC_0013.pdb,134993.422,320.9624328613281
1AGD.pdb,pMHC_0023.pdb,135290.031,322.1129455566406
1AGD.pdb,pMHC_0026.pdb,135013.516,320.7876892089844
1AGD.pdb,pMHC_0035.pdb,135264.094,322.6188049316406
1AGD.pdb,pMHC_0008.pdb,134834.828,321.1531066894531
1AGD.pdb,pMHC_0011.pdb,135053.594,321.1153869628906
1AGD.pdb,pMHC_0044.pdb,135339.359,322.900634765625
1AGD.pdb,pMHC_0002.pdb,134992.812,320.85955810546875
1AGD.pdb,pMHC_0081.pdb,135289.938,322.39288330078125
1AGD.pdb,pMHC_0055.pdb,135256.906,322.7570495605469
1AGD.pdb,pMHC_0033.pdb,0.0,321.9551086425781
1AGD.pdb,pMHC_0057.pdb,135222.672,322.1123352050781
1AGD.pdb,pMHC_0010.pdb,135006.969,320.696044921875
1AGD.pdb,pMHC_0074.pdb,135250.281,323.69732666015625
1AGD.pdb,pMHC_0003.pdb,134834.734,321.34136962890625
1AGD.pdb,pMHC_0048.pdb,135391.312,322.8842468261719
1AGD.pdb,pMHC_0070.pdb,135114.5,321.0393981933594
1AGD.pdb,pMHC_0006.pdb,134940.031,321.2743225097656
1AGD.pdb,pMHC_0052.pdb,135087.719,322.9397277832031
1AGD.pdb,pMHC_0032.pdb,135052.531,321.4812927246094
1AGD.pdb,pMHC_0043.pdb,135200.141,322.3187561035156
1AGD.pdb,pMHC_0014.pdb,134950.5,321.05938720703125
1AGD.pdb,pMHC_0093.pdb,135266.844,324.4263610839844
1AGD.pdb,pMHC_0060.pdb,136217.922,321.29217529296875
1AGD.pdb,pMHC_0077.pdb,137489.625,2456.9072265625
1AGD.pdb,pMHC_0005.pdb,134849.891,320.8357238769531
1AGD.pdb,pMHC_0040.pdb,135217.25,323.0023193359375
1AGD.pdb,pMHC_0012.pdb,134842.422,320.969970703125
1AGD.pdb,pMHC_0034.pdb,135569.688,322.244873046875
1AGD.pdb,pMHC_0078.pdb,135241.078,323.96612548828125
1AGD.pdb,pMHC_0001.pdb,134965.406,320.50286865234375
1AGD.pdb,pMHC_0080.pdb,135278.0,321.74755859375
1AGD.pdb,pMHC_0015.pdb,134831.875,321.30279541015625
1AGD.pdb,pMHC_0020.pdb,135079.406,323.4554138183594
1AGD.pdb,pMHC_0079.pdb,134985.203,321.2890930175781
1AGD.pdb,pMHC_0090.pdb,135035.938,322.09173583984375
1AGD.pdb,pMHC_0099.pdb,135002.562,321.8131103515625
1AGD.pdb,pMHC_0039.pdb,135040.641,323.4229431152344
1AGD.pdb,pMHC_0017.pdb,134986.953,320.556640625
1AGD.pdb,pMHC_0009.pdb,134944.297,321.3682556152344
1AGD.pdb,pMHC_0063.pdb,135045.156,323.11431884765625
1AGD.pdb,pMHC_0007.pdb,134843.594,321.3087463378906
1AGD.pdb,pMHC_0028.pdb,135282.547,321.7791442871094
1AGE.pdb,pMHC_0087.pdb,133017.531,326.0768737792969
1AGE.pdb,pMHC_0084.pdb,133210.375,324.0341491699219
1AGE.pdb,pMHC_0092.pdb,133030.344,324.14288330078125
1AGE.pdb,pMHC_0050.pdb,133079.016,323.6995544433594
1AGE.pdb,pMHC_0019.pdb,132509.172,322.5392761230469
1AGE.pdb,pMHC_0016.pdb,132604.047,322.37628173828125
1AGE.pdb,pMHC_0018.pdb,132613.078,322.3271484375
1AGE.pdb,pMHC_0045.pdb,133097.031,323.6664733886719
1AGE.pdb,pMHC_0089.pdb,133236.812,324.87615966796875
1AGE.pdb,pMHC_0029.pdb,132959.609,322.399169921875
1AGE.pdb,pMHC_0082.pdb,133123.891,323.6800537109375
1AGE.pdb,pMHC_0000.pdb,132662.734,322.12506103515625
1AGE.pdb,pMHC_0094.pdb,133066.516,324.700439453125
1AGE.pdb,pMHC_0042.pdb,134882.344,322.21820068359375
1AGE.pdb,pMHC_0037.pdb,133043.781,325.173583984375
1AGE.pdb,pMHC_0022.pdb,132771.844,322.4248962402344
1AGE.pdb,pMHC_0065.pdb,133185.266,322.5506286621094
1AGE.pdb,pMHC_0096.pdb,133173.656,324.3327941894531
1AGE.pdb,pMHC_0073.pdb,133068.781,323.4848327636719
1AGE.pdb,pMHC_0004.pdb,132402.375,322.5772705078125
1AGE.pdb,pMHC_0013.pdb,132525.266,322.34326171875
1AGE.pdb,pMHC_0026.pdb,133712.391,322.99456787109375
1AGE.pdb,pMHC_0035.pdb,132776.797,322.76190185546875
1AGE.pdb,pMHC_0008.pdb,132636.453,321.97369384765625
1AGE.pdb,pMHC_0011.pdb,132582.219,322.0456848144531
1AGE.pdb,pMHC_0054.pdb,133239.453,324.57177734375
1AGE.pdb,pMHC_0025.pdb,0.0,326.9745178222656
1AGE.pdb,pMHC_0002.pdb,132592.641,322.0877380371094
1AGE.pdb,pMHC_0081.pdb,133108.719,324.2030334472656
1AGE.pdb,pMHC_0055.pdb,133068.594,325.00823974609375
1AGE.pdb,pMHC_0033.pdb,133077.828,325.5182800292969
1AGE.pdb,pMHC_0097.pdb,132858.812,323.63623046875
1AGE.pdb,pMHC_0036.pdb,132967.0,324.48388671875
1AGE.pdb,pMHC_0010.pdb,132607.594,322.3863525390625
1AGE.pdb,pMHC_0058.pdb,133251.203,324.02667236328125
1AGE.pdb,pMHC_0064.pdb,132971.891,323.56622314453125
1AGE.pdb,pMHC_0074.pdb,133208.109,324.6373596191406
1AGE.pdb,pMHC_0003.pdb,132620.828,322.1630554199219
1AGE.pdb,pMHC_0070.pdb,133042.891,323.8621826171875
1AGE.pdb,pMHC_0006.pdb,132513.281,321.7300720214844
1AGE.pdb,pMHC_0052.pdb,133168.875,323.6553039550781
1AGE.pdb,pMHC_0043.pdb,133143.75,323.4161071777344
1AGE.pdb,pMHC_0059.pdb,132801.859,323.02685546875
1AGE.pdb,pMHC_0014.pdb,132769.234,322.8411560058594
1AGE.pdb,pMHC_0086.pdb,134930.094,323.6086120605469
1AGE.pdb,pMHC_0083.pdb,132665.812,323.5771789550781
1AGE.pdb,pMHC_0038.pdb,133825.203,323.2596435546875
1AGE.pdb,pMHC_0053.pdb,133084.047,323.74517822265625
1AGE.pdb,pMHC_0005.pdb,132579.031,321.8579406738281
1AGE.pdb,pMHC_0040.pdb,132765.844,322.8158264160156
1AGE.pdb,pMHC_0012.pdb,132590.953,322.1397399902344
1AGE.pdb,pMHC_0078.pdb,132846.172,323.08026123046875
1AGE.pdb,pMHC_0030.pdb,132915.281,322.89385986328125
1AGE.pdb,pMHC_0051.pdb,132979.828,323.69757080078125
1AGE.pdb,pMHC_0067.pdb,132579.578,324.3516845703125
1AGE.pdb,pMHC_0001.pdb,132559.047,322.025390625
1AGE.pdb,pMHC_0015.pdb,132689.75,322.2869873046875
1AGE.pdb,pMHC_0020.pdb,132984.797,324.07354736328125
1AGE.pdb,pMHC_0071.pdb,133701.766,323.5762023925781
1AGE.pdb,pMHC_0027.pdb,133862.484,324.2817077636719
1AGE.pdb,pMHC_0079.pdb,0.0,325.0014953613281
1AGE.pdb,pMHC_0090.pdb,134652.703,323.8059387207031
1AGE.pdb,pMHC_0021.pdb,132638.984,322.38348388671875
1AGE.pdb,pMHC_0049.pdb,133284.219,323.3607482910156
1AGE.pdb,pMHC_0039.pdb,133131.641,325.99237060546875
1AGE.pdb,pMHC_0024.pdb,133023.938,323.64422607421875
1AGE.pdb,pMHC_0017.pdb,132666.906,321.9636535644531
1AGE.pdb,pMHC_0047.pdb,133274.562,324.5227355957031
1AGE.pdb,pMHC_0068.pdb,133111.344,323.12738037109375
1AGE.pdb,pMHC_0041.pdb,133095.672,323.79931640625
1AGE.pdb,pMHC_0009.pdb,132582.516,322.2205810546875
1AGE.pdb,pMHC_0063.pdb,132911.297,325.3026428222656
1AGE.pdb,pMHC_0007.pdb,132611.234,321.8304138183594
1AGE.pdb,pMHC_0028.pdb,133023.844,323.47705078125
1AGF.pdb,pMHC_0087.pdb,132981.469,324.53961181640625
1AGF.pdb,pMHC_0092.pdb,132589.766,323.8025207519531
1AGF.pdb,pMHC_0050.pdb,133181.078,324.93853759765625
1AGF.pdb,pMHC_0019.pdb,132489.359,323.0469665527344
1AGF.pdb,pMHC_0091.pdb,133117.906,323.4883728027344
1AGF.pdb,pMHC_0016.pdb,132663.891,322.19195556640625
1AGF.pdb,pMHC_0018.pdb,132649.672,323.6915588378906
1AGF.pdb,pMHC_0045.pdb,132931.719,325.3089904785156
1AGF.pdb,pMHC_0029.pdb,133302.766,325.51727294921875
1AGF.pdb,pMHC_0000.pdb,132555.266,323.172607421875
1AGF.pdb,pMHC_0022.pdb,133000.203,325.05352783203125
1AGF.pdb,pMHC_0096.pdb,132779.969,323.01446533203125
1AGF.pdb,pMHC_0073.pdb,133017.109,325.22674560546875
1AGF.pdb,pMHC_0004.pdb,132306.797,323.2685546875
1AGF.pdb,pMHC_0013.pdb,132471.516,322.9580993652344
1AGF.pdb,pMHC_0069.pdb,133227.438,326.63916015625
1AGF.pdb,pMHC_0026.pdb,132959.188,324.43438720703125
1AGF.pdb,pMHC_0035.pdb,132652.266,322.5854797363281
1AGF.pdb,pMHC_0008.pdb,132423.953,322.67596435546875
1AGF.pdb,pMHC_0011.pdb,132619.469,322.2458801269531
1AGF.pdb,pMHC_0054.pdb,133160.391,324.8154296875
1AGF.pdb,pMHC_0025.pdb,132861.766,324.00921630859375
1AGF.pdb,pMHC_0044.pdb,133263.344,325.4184875488281
1AGF.pdb,pMHC_0088.pdb,133110.547,326.0105895996094
1AGF.pdb,pMHC_0002.pdb,132624.594,322.619873046875
1AGF.pdb,pMHC_0081.pdb,132729.203,322.6867980957031
1AGF.pdb,pMHC_0046.pdb,132849.688,323.3265380859375
1AGF.pdb,pMHC_0010.pdb,132560.391,322.4752502441406
1AGF.pdb,pMHC_0058.pdb,133072.125,325.6720886230469
1AGF.pdb,pMHC_0064.pdb,133940.547,954.9924926757812
1AGF.pdb,pMHC_0074.pdb,133018.359,325.4292297363281
1AGF.pdb,pMHC_0003.pdb,132589.469,322.8146667480469
1AGF.pdb,pMHC_0048.pdb,132449.312,322.91510009765625
1AGF.pdb,pMHC_0070.pdb,133765.578,324.4472351074219
1AGF.pdb,pMHC_0006.pdb,132499.906,322.2386474609375
1AGF.pdb,pMHC_0032.pdb,133285.719,325.2534484863281
1AGF.pdb,pMHC_0043.pdb,132696.312,322.5008544921875
1AGF.pdb,pMHC_0059.pdb,132795.312,323.8135986328125
1AGF.pdb,pMHC_0014.pdb,132619.125,322.5137939453125
1AGF.pdb,pMHC_0086.pdb,133608.797,324.2624206542969
1AGF.pdb,pMHC_0060.pdb,133229.047,325.5216064453125
1AGF.pdb,pMHC_0098.pdb,132957.781,566.5574340820312
1AGF.pdb,pMHC_0083.pdb,132551.234,323.687744140625
1AGF.pdb,pMHC_0077.pdb,132845.453,325.6903381347656
1AGF.pdb,pMHC_0062.pdb,132871.078,324.057861328125
1AGF.pdb,pMHC_0038.pdb,132965.828,324.3797302246094
1AGF.pdb,pMHC_0072.pdb,132935.375,323.5851135253906
1AGF.pdb,pMHC_0005.pdb,132468.438,322.39739990234375
1AGF.pdb,pMHC_0040.pdb,132775.547,323.06982421875
1AGF.pdb,pMHC_0012.pdb,132358.672,323.1434326171875
1AGF.pdb,pMHC_0034.pdb,132951.328,323.843994140625
1AGF.pdb,pMHC_0031.pdb,132822.281,323.226806640625
1AGF.pdb,pMHC_0095.pdb,132742.984,322.7562561035156
1AGF.pdb,pMHC_0051.pdb,133057.969,326.1079406738281
1AGF.pdb,pMHC_0001.pdb,132542.531,321.63739013671875
1AGF.pdb,pMHC_0015.pdb,132436.938,323.2527160644531
1AGF.pdb,pMHC_0020.pdb,132938.703,323.7690734863281
1AGF.pdb,pMHC_0027.pdb,132960.812,323.9533996582031
1AGF.pdb,pMHC_0079.pdb,132382.609,323.80255126953125
1AGF.pdb,pMHC_0085.pdb,132825.0,323.2611083984375
1AGF.pdb,pMHC_0021.pdb,132584.156,322.8251647949219
1AGF.pdb,pMHC_0024.pdb,132950.594,323.515380859375
1AGF.pdb,pMHC_0017.pdb,132592.594,323.5624084472656
1AGF.pdb,pMHC_0047.pdb,133316.828,324.15496826171875
1AGF.pdb,pMHC_0068.pdb,132639.547,323.39031982421875
1AGF.pdb,pMHC_0041.pdb,133031.062,325.34271240234375
1AGF.pdb,pMHC_0009.pdb,132614.062,322.81280517578125
1AGF.pdb,pMHC_0063.pdb,132726.062,323.9647521972656
1AGF.pdb,pMHC_0007.pdb,132418.234,323.4513244628906
1AGF.pdb,pMHC_0028.pdb,133033.875,325.3349609375
1B0G.pdb,pMHC_0087.pdb,133999.281,319.1278991699219
1B0G.pdb,pMHC_0084.pdb,134046.562,319.81793212890625
1B0G.pdb,pMHC_0092.pdb,133870.391,319.10906982421875
1B0G.pdb,pMHC_0050.pdb,134122.625,319.273681640625
1B0G.pdb,pMHC_0019.pdb,133482.016,319.1070251464844
1B0G.pdb,pMHC_0091.pdb,134119.391,319.3702697753906
1B0G.pdb,pMHC_0016.pdb,133504.562,318.8768005371094
1B0G.pdb,pMHC_0018.pdb,133342.656,318.6398620605469
1B0G.pdb,pMHC_0045.pdb,134092.578,318.8619384765625
1B0G.pdb,pMHC_0089.pdb,134032.375,318.6182861328125
1B0G.pdb,pMHC_0029.pdb,133806.719,319.7299499511719
1B0G.pdb,pMHC_0082.pdb,133963.781,318.80242919921875
1B0G.pdb,pMHC_0000.pdb,133367.594,318.47869873046875
1B0G.pdb,pMHC_0042.pdb,133902.984,319.0987243652344
1B0G.pdb,pMHC_0037.pdb,133804.078,319.3927917480469
1B0G.pdb,pMHC_0065.pdb,134265.797,319.1876220703125
1B0G.pdb,pMHC_0096.pdb,134109.594,319.00439453125
1B0G.pdb,pMHC_0073.pdb,133861.609,318.794189453125
1B0G.pdb,pMHC_0004.pdb,133375.75,318.7887878417969
1B0G.pdb,pMHC_0013.pdb,133517.031,318.8963623046875
1B0G.pdb,pMHC_0069.pdb,133882.359,318.7513122558594
1B0G.pdb,pMHC_0023.pdb,134416.109,318.6447448730469
1B0G.pdb,pMHC_0026.pdb,134391.25,318.8684387207031
1B0G.pdb,pMHC_0035.pdb,134463.281,318.7099914550781
1B0G.pdb,pMHC_0008.pdb,133441.891,319.08953857421875
1B0G.pdb,pMHC_0011.pdb,133484.953,318.87054443359375
1B0G.pdb,pMHC_0054.pdb,134083.281,318.7184753417969
1B0G.pdb,pMHC_0025.pdb,134175.891,319.513671875
1B0G.pdb,pMHC_0044.pdb,133832.953,319.2083740234375
1B0G.pdb,pMHC_0088.pdb,134299.828,318.81146240234375
1B0G.pdb,pMHC_0002.pdb,133447.125,318.68463134765625
1B0G.pdb,pMHC_0075.pdb,133621.875,319.0091552734375
1B0G.pdb,pMHC_0033.pdb,134397.344,318.16815185546875
1B0G.pdb,pMHC_0046.pdb,134026.234,319.24969482421875
1B0G.pdb,pMHC_0097.pdb,133693.406,319.2955017089844
1B0G.pdb,pMHC_0057.pdb,134064.562,319.24554443359375
1B0G.pdb,pMHC_0036.pdb,134077.734,319.0382995605469
1B0G.pdb,pMHC_0010.pdb,133452.812,318.8154296875
1B0G.pdb,pMHC_0058.pdb,133788.547,318.93597412109375
1B0G.pdb,pMHC_0064.pdb,134010.188,883.8539428710938
1B0G.pdb,pMHC_0074.pdb,133918.688,319.1552734375
1B0G.pdb,pMHC_0003.pdb,133499.953,319.0293273925781
1B0G.pdb,pMHC_0048.pdb,134144.234,319.4276428222656
1B0G.pdb,pMHC_0070.pdb,134168.25,319.2818298339844
1B0G.pdb,pMHC_0006.pdb,133043.875,319.26055908203125
1B0G.pdb,pMHC_0052.pdb,134025.312,319.7917175292969
1B0G.pdb,pMHC_0032.pdb,134198.344,319.812744140625
1B0G.pdb,pMHC_0043.pdb,133974.531,319.3745422363281
1B0G.pdb,pMHC_0014.pdb,133440.797,318.75506591796875
1B0G.pdb,pMHC_0086.pdb,133880.844,319.1999206542969
1B0G.pdb,pMHC_0093.pdb,134121.625,319.3990783691406
1B0G.pdb,pMHC_0060.pdb,134439.234,319.2353210449219
1B0G.pdb,pMHC_0098.pdb,134075.641,318.5016174316406
1B0G.pdb,pMHC_0083.pdb,134230.078,319.22296142578125
1B0G.pdb,pMHC_0056.pdb,134146.656,318.9359436035156
1B0G.pdb,pMHC_0077.pdb,134144.484,320.0615539550781
1B0G.pdb,pMHC_0061.pdb,134410.219,319.1205749511719
1B0G.pdb,pMHC_0038.pdb,134129.609,319.07574462890625
1B0G.pdb,pMHC_0072.pdb,134167.016,319.42535400390625
1B0G.pdb,pMHC_0005.pdb,133471.469,318.7120361328125
1B0G.pdb,pMHC_0040.pdb,133860.125,319.6174621582031
1B0G.pdb,pMHC_0012.pdb,133328.125,318.5758056640625
1B0G.pdb,pMHC_0034.pdb,134288.484,319.5989990234375
1B0G.pdb,pMHC_0031.pdb,134117.703,319.3155517578125
1B0G.pdb,pMHC_0095.pdb,133991.625,318.8206481933594
1B0G.pdb,pMHC_0078.pdb,135927.859,1328.63916015625
1B0G.pdb,pMHC_0030.pdb,133435.484,318.9176330566406
1B0G.pdb,pMHC_0051.pdb,133527.266,319.53265380859375
1B0G.pdb,pMHC_0001.pdb,133421.578,319.1731262207031
1B0G.pdb,pMHC_0080.pdb,133824.906,318.8887634277344
1B0G.pdb,pMHC_0015.pdb,133482.953,318.7032470703125
1B0G.pdb,pMHC_0071.pdb,134244.797,319.74847412109375
1B0G.pdb,pMHC_0027.pdb,0.0,356.9219055175781
1B0G.pdb,pMHC_0079.pdb,133843.031,319.2667236328125
1B0G.pdb,pMHC_0090.pdb,0.0,318.7925109863281
1B0G.pdb,pMHC_0066.pdb,133938.328,319.3759765625
1B0G.pdb,pMHC_0021.pdb,133918.719,318.8870544433594
1B0G.pdb,pMHC_0049.pdb,134111.312,319.4841003417969
1B0G.pdb,pMHC_0099.pdb,133835.984,318.961181640625
1B0G.pdb,pMHC_0024.pdb,134309.406,318.4871520996094
1B0G.pdb,pMHC_0017.pdb,133406.047,318.97900390625
1B0G.pdb,pMHC_0047.pdb,133808.594,319.346923828125
1B0G.pdb,pMHC_0068.pdb,133639.141,318.55926513671875
1B0G.pdb,pMHC_0009.pdb,133530.125,319.1748962402344
1B0G.pdb,pMHC_0063.pdb,134224.031,319.48565673828125
1B0G.pdb,pMHC_0007.pdb,133514.391,319.05218505859375
1B0G.pdb,pMHC_0076.pdb,133967.062,319.3103942871094
1B0G.pdb,pMHC_0028.pdb,134138.219,318.7640686035156
1BII.pdb,pMHC_0087.pdb,136389.094,324.1463317871094
1BII.pdb,pMHC_0084.pdb,136197.062,323.48114013671875
1BII.pdb,pMHC_0092.pdb,136598.0,326.3345642089844
1BII.pdb,pMHC_0050.pdb,136262.531,323.7731628417969
1BII.pdb,pMHC_0019.pdb,135563.359,323.7691345214844
1BII.pdb,pMHC_0091.pdb,136571.312,326.3257141113281
1BII.pdb,pMHC_0016.pdb,135715.359,323.93621826171875
1BII.pdb,pMHC_0018.pdb,135674.531,323.60693359375
1BII.pdb,pMHC_0045.pdb,136403.797,323.00457763671875
1BII.pdb,pMHC_0089.pdb,136413.594,323.99749755859375
1BII.pdb,pMHC_0082.pdb,135132.391,324.96246337890625
1BII.pdb,pMHC_0000.pdb,135505.047,323.766845703125
1BII.pdb,pMHC_0094.pdb,135020.688,323.2530517578125
1BII.pdb,pMHC_0042.pdb,136401.297,323.2294616699219
1BII.pdb,pMHC_0037.pdb,136359.984,323.31854248046875
1BII.pdb,pMHC_0022.pdb,136416.016,322.5646057128906
1BII.pdb,pMHC_0065.pdb,136461.422,323.1669616699219
1BII.pdb,pMHC_0096.pdb,136302.734,324.3446044921875
1BII.pdb,pMHC_0004.pdb,135712.984,324.13995361328125
1BII.pdb,pMHC_0013.pdb,135571.219,324.3559265136719
1BII.pdb,pMHC_0069.pdb,136219.375,323.9202880859375
1BII.pdb,pMHC_0023.pdb,135449.109,324.35296630859375
1BII.pdb,pMHC_0026.pdb,136145.656,324.3758239746094
1BII.pdb,pMHC_0035.pdb,137048.375,324.434326171875
1BII.pdb,pMHC_0008.pdb,135411.0,324.0794982910156
1BII.pdb,pMHC_0011.pdb,135711.016,324.0273742675781
1BII.pdb,pMHC_0054.pdb,136198.125,323.374755859375
1BII.pdb,pMHC_0044.pdb,135514.641,323.0080261230469
1BII.pdb,pMHC_0088.pdb,136173.625,324.2742004394531
1BII.pdb,pMHC_0002.pdb,135750.969,323.5401611328125
1BII.pdb,pMHC_0081.pdb,136204.719,323.1418151855469
1BII.pdb,pMHC_0075.pdb,136524.594,323.34002685546875
1BII.pdb,pMHC_0033.pdb,134964.484,322.8323974609375
1BII.pdb,pMHC_0046.pdb,136315.516,323.39239501953125
1BII.pdb,pMHC_0097.pdb,136502.5,323.1413269042969
1BII.pdb,pMHC_0057.pdb,135809.703,325.8210754394531
1BII.pdb,pMHC_0036.pdb,135982.172,323.85491943359375
1BII.pdb,pMHC_0010.pdb,135708.297,324.0305480957031
1BII.pdb,pMHC_0058.pdb,134809.672,324.2137145996094
1BII.pdb,pMHC_0064.pdb,135897.594,323.5509338378906
1BII.pdb,pMHC_0003.pdb,135755.703,324.132080078125
1BII.pdb,pMHC_0048.pdb,134698.703,324.9739685058594
1BII.pdb,pMHC_0006.pdb,135639.969,323.73388671875
1BII.pdb,pMHC_0052.pdb,135151.266,324.1634216308594
1BII.pdb,pMHC_0032.pdb,135886.734,323.8424072265625
1BII.pdb,pMHC_0043.pdb,136169.297,323.0030517578125
1BII.pdb,pMHC_0059.pdb,135198.047,324.49432373046875
1BII.pdb,pMHC_0014.pdb,135619.922,324.0242919921875
1BII.pdb,pMHC_0086.pdb,135375.344,324.8256530761719
1BII.pdb,pMHC_0093.pdb,134526.922,325.1237487792969
1BII.pdb,pMHC_0060.pdb,136171.672,324.5041198730469
1BII.pdb,pMHC_0098.pdb,136347.625,324.6947326660156
1BII.pdb,pMHC_0083.pdb,135247.484,324.7819519042969
1BII.pdb,pMHC_0056.pdb,134497.875,323.4212951660156
1BII.pdb,pMHC_0077.pdb,134551.625,323.1591796875
1BII.pdb,pMHC_0062.pdb,134804.984,324.13916015625
1BII.pdb,pMHC_0061.pdb,136387.031,323.6129455566406
1BII.pdb,pMHC_0038.pdb,136767.047,325.3068542480469
1BII.pdb,pMHC_0072.pdb,135736.047,323.71429443359375
1BII.pdb,pMHC_0053.pdb,136409.891,323.4736633300781
1BII.pdb,pMHC_0005.pdb,135627.641,324.28802490234375
1BII.pdb,pMHC_0040.pdb,136302.0,324.5196838378906
1BII.pdb,pMHC_0012.pdb,135681.906,324.1397705078125
1BII.pdb,pMHC_0034.pdb,136170.734,324.5234680175781
1BII.pdb,pMHC_0031.pdb,136370.438,323.8982238769531
1BII.pdb,pMHC_0095.pdb,135843.5,324.1800842285156
1BII.pdb,pMHC_0078.pdb,136408.875,323.3783264160156
1BII.pdb,pMHC_0030.pdb,136176.312,323.77423095703125
1BII.pdb,pMHC_0067.pdb,136331.688,322.5928955078125
1BII.pdb,pMHC_0001.pdb,135752.969,323.52569580078125
1BII.pdb,pMHC_0080.pdb,136275.531,323.7867736816406
1BII.pdb,pMHC_0015.pdb,135704.078,324.2218933105469
1BII.pdb,pMHC_0020.pdb,135716.703,324.3272399902344
1BII.pdb,pMHC_0071.pdb,134726.547,323.5675964355469
1BII.pdb,pMHC_0027.pdb,135129.797,323.8904113769531
1BII.pdb,pMHC_0079.pdb,134246.203,323.3752746582031
1BII.pdb,pMHC_0090.pdb,135404.516,324.27069091796875
1BII.pdb,pMHC_0085.pdb,136301.547,323.5050354003906
1BII.pdb,pMHC_0021.pdb,134822.5,323.65118408203125
1BII.pdb,pMHC_0049.pdb,135039.766,324.5987854003906
1BII.pdb,pMHC_0099.pdb,136869.672,324.4718017578125
1BII.pdb,pMHC_0039.pdb,136115.922,322.69781494140625
1BII.pdb,pMHC_0024.pdb,136123.641,323.1640319824219
1BII.pdb,pMHC_0017.pdb,135759.0,324.0554504394531
1BII.pdb,pMHC_0047.pdb,136441.156,323.0287170410156
1BII.pdb,pMHC_0068.pdb,135958.516,324.53729248046875
1BII.pdb,pMHC_0041.pdb,136873.938,323.94940185546875
1BII.pdb,pMHC_0009.pdb,135695.703,323.9261169433594
1BII.pdb,pMHC_0063.pdb,135511.844,324.6798095703125
1BII.pdb,pMHC_0007.pdb,135751.203,323.7593994140625
1BII.pdb,pMHC_0076.pdb,135695.109,324.8602294921875
1BII.pdb,pMHC_0028.pdb,134422.297,323.1996765136719
1BZ9.pdb,pMHC_0050.pdb,131716.938,319.4194030761719
1BZ9.pdb,pMHC_0019.pdb,131847.875,319.1183166503906
1BZ9.pdb,pMHC_0016.pdb,132103.578,319.3683776855469
1BZ9.pdb,pMHC_0018.pdb,131890.875,318.7068176269531
1BZ9.pdb,pMHC_0029.pdb,131518.922,319.5931701660156
1BZ9.pdb,pMHC_0000.pdb,131840.391,319.17431640625
1BZ9.pdb,pMHC_0004.pdb,132085.141,319.4736633300781
1BZ9.pdb,pMHC_0013.pdb,131974.812,319.3348083496094
1BZ9.pdb,pMHC_0026.pdb,132136.75,318.5082702636719
1BZ9.pdb,pMHC_0008.pdb,131899.484,319.3840026855469
1BZ9.pdb,pMHC_0011.pdb,132067.984,319.1156311035156
1BZ9.pdb,pMHC_0044.pdb,131690.562,319.503173828125
1BZ9.pdb,pMHC_0002.pdb,131918.75,319.8788146972656
1BZ9.pdb,pMHC_0010.pdb,131851.078,319.4482727050781
1BZ9.pdb,pMHC_0003.pdb,131801.891,318.70318603515625
1BZ9.pdb,pMHC_0006.pdb,131968.531,319.0138854980469
1BZ9.pdb,pMHC_0052.pdb,131495.031,319.2718200683594
1BZ9.pdb,pMHC_0014.pdb,131994.812,319.43109130859375
1BZ9.pdb,pMHC_0038.pdb,132733.438,318.90533447265625
1BZ9.pdb,pMHC_0005.pdb,132052.688,318.56170654296875
1BZ9.pdb,pMHC_0012.pdb,131960.234,319.55572509765625
1BZ9.pdb,pMHC_0031.pdb,132064.109,318.8282165527344
1BZ9.pdb,pMHC_0001.pdb,131959.562,319.0784912109375
1BZ9.pdb,pMHC_0015.pdb,132054.031,319.4036865234375
1BZ9.pdb,pMHC_0020.pdb,131852.516,319.366455078125
1BZ9.pdb,pMHC_0071.pdb,132449.125,319.3989562988281
1BZ9.pdb,pMHC_0027.pdb,131658.75,318.8822021484375
1BZ9.pdb,pMHC_0021.pdb,0.0,319.6256103515625
1BZ9.pdb,pMHC_0024.pdb,132120.891,319.27130126953125
1BZ9.pdb,pMHC_0017.pdb,131876.391,319.2953796386719
1BZ9.pdb,pMHC_0068.pdb,132874.422,320.2604064941406
1BZ9.pdb,pMHC_0009.pdb,131947.766,319.30645751953125
1BZ9.pdb,pMHC_0007.pdb,132061.078,318.9266357421875
1BZ9.pdb,pMHC_0076.pdb,132293.578,318.8755187988281
1BZ9.pdb,pMHC_0028.pdb,131984.922,318.84881591796875
